Person ID,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
7397836,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397496,0,0,2,1,2,6,2,2,1,3,1,2,5,4,9,-9,4
7397727,0,0,1,1,1,6,2,2,1,2,1,1,1,5,3,4,3
7398107,0,0,1,1,2,6,4,2,1,3,1,2,8,9,5,-9,4
7397713,0,0,2,1,1,8,2,2,1,2,1,2,5,5,2,-9,3
7397867,0,0,2,1,2,4,2,2,1,2,1,2,1,4,7,2,2
7397481,0,0,2,1,2,5,2,2,1,1,1,2,1,4,12,2,2
7397679,0,0,3,1,2,2,1,2,1,2,1,1,1,9,4,3,4
7396831,0,0,2,1,1,6,2,2,2,3,5,6,2,6,12,3,3
7397680,0,0,2,1,1,7,2,2,1,2,1,1,5,5,2,-9,3
7397589,0,0,2,1,1,3,2,2,1,1,1,1,1,5,3,3,3
7397473,0,0,2,1,2,5,2,2,1,2,1,2,1,4,9,3,2
7396862,0,0,2,1,1,2,1,1,1,1,1,9,4,9,5,1,2
7397960,0,0,1,1,1,8,5,2,1,4,1,2,5,5,3,-9,3
7397237,0,0,2,1,1,7,2,2,1,4,1,2,5,3,2,-9,1
7397773,0,0,3,1,2,6,4,2,1,2,1,2,1,2,11,3,2
7397239,0,0,2,1,2,6,2,2,1,5,1,2,7,3,10,-9,2
7398227,0,0,2,1,2,3,2,2,1,1,1,2,1,4,11,3,2
7397924,0,0,2,1,2,5,2,2,1,1,1,1,1,4,11,3,2
7397923,0,0,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7397981,0,0,5,1,1,2,1,1,1,3,2,2,6,-9,-9,-9,2
7397916,0,0,6,1,2,6,1,2,1,3,1,1,1,1,9,2,1
7397466,0,0,2,1,1,6,2,2,1,2,1,2,1,5,4,2,4
7396885,0,0,2,1,1,4,2,2,1,1,1,2,1,9,2,3,4
7397731,0,0,1,1,2,6,4,2,1,3,1,2,5,4,9,-9,2
7397668,0,0,2,1,2,6,2,2,1,1,1,2,1,6,11,3,4
7397479,0,0,3,1,2,4,4,2,1,1,1,2,1,1,11,3,1
7398239,0,0,2,1,2,6,2,2,1,1,1,2,5,2,11,-9,3
7397703,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397829,0,0,2,1,1,4,2,2,2,2,5,6,2,3,8,2,2
7396849,0,0,2,1,1,4,2,2,1,2,1,2,1,5,3,3,3
7397673,0,0,2,1,2,6,2,2,1,2,1,2,5,6,9,-9,4
7397602,0,0,2,1,2,6,2,2,1,2,1,2,5,2,12,-9,3
7397491,0,0,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7397483,0,0,2,1,2,4,2,2,1,1,1,2,1,4,9,2,2
7397612,0,0,2,1,1,7,2,2,1,1,1,2,1,5,3,1,3
7397917,0,0,5,1,2,3,3,2,1,2,1,1,7,7,6,-9,4
7397934,0,0,5,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7397557,0,0,2,1,2,7,2,2,1,2,1,9,5,9,5,-9,3
7397564,0,0,1,1,1,3,1,2,1,2,1,2,1,2,3,3,1
7397628,0,0,2,1,1,8,2,2,1,2,1,2,5,4,9,-9,2
7398197,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397984,0,0,2,1,2,8,2,2,1,3,1,2,5,-9,-9,-9,4
7397983,0,0,2,1,1,8,2,2,1,3,1,2,5,8,2,-9,4
7397121,0,0,2,1,1,2,1,2,1,1,1,2,3,5,10,-9,4
7397133,0,0,4,1,1,7,5,2,1,3,1,2,1,6,8,2,4
7397903,0,0,2,1,2,3,2,2,1,3,1,2,1,4,8,2,2
7397697,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397137,0,0,5,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,2
7397113,0,0,3,1,2,5,2,2,1,1,1,2,1,6,11,3,4
7397578,0,0,2,1,2,7,2,2,1,2,1,2,1,9,8,1,4
7397650,0,0,2,1,1,5,2,2,2,2,2,6,2,5,5,4,3
7397911,0,0,2,1,2,7,2,2,1,3,1,2,5,4,8,-9,4
7397146,0,0,1,1,1,5,4,2,1,2,1,2,1,8,2,3,3
7397973,0,0,2,1,1,3,1,2,1,2,1,2,1,2,6,3,1
7397475,0,0,4,1,1,2,1,2,1,1,1,1,1,3,11,3,2
7397476,0,0,5,1,1,2,1,2,1,1,1,9,3,3,8,-9,1
7397620,0,0,2,1,1,4,1,2,1,2,1,9,1,6,11,3,3
7397376,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397944,0,0,5,1,2,3,1,2,1,2,1,1,6,6,11,-9,2
7397122,0,0,2,1,1,5,2,2,1,1,1,2,1,5,2,3,3
7397941,0,0,2,1,2,6,2,2,1,1,1,2,5,7,4,-9,3
7397456,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397721,0,0,4,1,1,5,5,2,1,1,1,2,1,1,6,3,1
7397131,0,0,1,1,1,2,1,2,1,1,1,2,1,5,2,3,3
7397647,0,0,3,1,2,6,4,2,1,2,1,2,1,3,11,2,2
7397630,0,0,3,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7397643,0,0,2,1,1,7,2,2,1,2,1,1,5,9,4,-9,3
7397942,0,0,5,1,2,8,5,2,1,2,1,2,5,-9,-9,-9,4
7397614,0,0,2,1,1,1,1,1,1,1,2,2,-9,-9,-9,-9,-9
7397667,0,0,3,1,2,4,4,2,1,1,1,2,1,6,10,3,3
7396873,0,0,2,1,2,4,2,2,1,2,1,2,1,2,11,2,2
7397808,0,0,2,1,2,5,2,2,1,1,1,2,7,4,2,-9,4
7398205,0,0,2,1,1,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7397138,0,0,3,1,1,5,1,2,1,3,1,2,1,8,4,4,3
7397139,0,0,3,1,2,2,1,2,1,1,1,1,1,4,6,3,2
7396950,0,0,4,1,1,4,4,2,1,2,1,2,3,5,3,-9,3
7396946,0,0,2,1,1,5,2,2,1,2,1,1,2,6,11,4,2
7396951,0,0,3,1,2,2,1,2,1,2,1,1,1,4,4,2,2
7396918,0,0,3,1,1,6,4,2,1,2,1,2,2,9,2,2,4
7397472,0,0,2,1,2,6,2,2,1,1,1,2,5,9,10,-9,3
7396911,0,0,1,1,2,8,5,2,1,3,1,2,5,7,4,-9,4
7397480,0,0,2,1,2,4,2,2,1,1,1,2,1,3,8,2,2
7398181,0,0,2,1,2,6,2,2,1,1,1,2,1,2,10,2,1
7398168,0,0,1,1,2,7,5,2,1,3,1,2,5,5,10,-9,4
7397655,0,0,2,1,1,5,2,2,1,1,1,2,2,7,4,4,4
7397117,0,0,5,1,2,4,1,2,1,1,1,2,1,4,7,3,2
7396869,0,0,2,1,2,5,2,2,1,1,1,2,1,2,11,2,2
7397636,0,0,2,1,1,7,2,2,1,2,1,2,1,1,2,3,1
7397613,0,0,5,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,2
7396963,0,0,1,1,1,3,1,2,1,1,1,1,1,1,5,4,1
7397623,0,0,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7396942,0,0,3,1,1,4,4,2,1,2,1,1,2,1,12,3,2
7396944,0,0,2,1,2,2,1,2,1,2,1,2,1,6,11,1,3
7396908,0,0,1,1,1,2,1,1,1,1,1,8,6,9,4,-9,2
7396962,0,0,2,1,2,6,2,2,1,4,1,2,1,4,2,1,2
7396910,0,0,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7396924,0,0,5,1,2,3,1,2,1,1,1,1,1,1,4,4,2
7396937,0,0,1,1,2,8,1,2,1,3,1,2,5,3,4,-9,2
7396968,0,0,1,1,1,5,4,2,1,2,1,2,1,8,8,3,3
7396953,0,0,1,1,2,8,4,2,1,4,1,2,5,7,5,-9,4
7396901,0,0,2,1,1,7,2,2,1,2,1,2,5,7,5,-9,4
7396923,0,0,1,1,2,2,1,2,1,1,1,1,3,7,5,-9,4
7396948,0,0,1,1,2,4,3,2,1,1,1,2,3,7,6,-9,2
7397028,0,0,1,1,2,7,4,2,1,4,1,2,5,9,11,-9,4
7396898,0,0,2,1,1,6,2,2,1,1,1,2,1,7,9,3,2
7396999,0,0,2,1,1,6,2,2,1,3,1,2,5,8,2,-9,3
7396996,0,0,2,1,1,6,2,2,1,1,1,9,1,8,8,2,4
7396960,0,0,5,1,2,3,3,2,1,1,1,2,9,-9,-9,-9,4
7396988,0,0,2,1,1,6,2,2,1,4,1,2,8,5,2,-9,3
7396949,0,0,5,1,1,2,1,2,1,2,1,2,1,5,3,3,3
7396977,0,0,3,1,2,4,1,2,1,2,1,2,1,6,12,3,4
7397017,0,0,2,1,2,6,2,2,1,2,1,2,5,9,10,-9,4
7396914,0,0,6,1,2,3,1,2,1,2,1,9,9,7,4,-9,3
7397337,0,0,2,1,2,5,2,2,1,2,1,1,1,5,5,2,4
7397031,0,0,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7397032,0,0,1,1,1,7,4,2,1,5,1,2,5,8,3,-9,4
7397004,0,0,3,1,2,3,1,2,1,1,1,2,1,5,5,2,4
7396973,0,0,2,1,1,3,1,2,1,1,1,1,1,8,3,3,4
7396929,0,0,4,1,1,2,1,1,1,1,1,1,4,-9,-9,-9,2
7397317,0,0,2,1,1,3,2,2,1,1,1,9,1,8,6,3,4
7397010,0,0,1,1,1,5,1,2,1,1,1,8,1,5,3,4,3
7397604,0,0,2,1,2,6,2,2,1,2,1,2,1,9,10,1,4
7397465,0,0,3,1,1,5,4,2,1,2,1,2,1,1,10,3,1
7397015,0,0,2,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,2
7397570,0,0,5,1,2,7,5,2,1,5,1,2,5,9,5,-9,4
7397603,0,0,2,1,1,6,2,2,1,2,1,2,1,5,4,4,3
7397701,0,0,1,1,1,7,5,2,1,2,1,2,5,2,8,-9,1
7397609,0,0,2,1,1,3,2,2,1,2,1,2,7,8,2,-9,2
7397663,0,0,2,1,1,7,2,2,1,2,1,2,5,5,3,-9,3
7397577,0,0,2,1,2,7,2,2,1,3,1,2,5,7,4,-9,4
7397972,0,0,2,1,2,2,1,1,1,1,1,2,4,4,4,1,2
7396981,0,0,1,1,2,7,5,2,1,4,1,1,5,4,4,-9,2
7397005,0,0,3,1,2,2,1,2,1,1,1,2,7,-9,-9,-9,2
7397006,0,0,2,1,2,3,2,2,1,1,1,1,1,9,5,2,4
7397662,0,0,2,1,2,7,2,2,1,2,1,2,5,4,9,-9,3
7397702,0,0,5,1,2,2,1,1,1,2,1,1,4,-9,-9,-9,2
7397912,0,0,2,1,2,3,2,2,1,1,1,2,1,4,11,1,2
7397440,0,0,2,1,2,6,2,2,1,2,1,2,1,6,10,3,3
7396985,0,0,2,1,2,7,2,2,1,1,1,9,5,9,5,-9,3
7397907,0,0,2,1,1,4,2,2,1,2,1,1,3,-9,-9,-9,4
7397634,0,0,2,1,1,7,2,2,1,3,1,2,5,8,2,-9,2
7396846,0,0,2,1,1,7,2,2,1,4,1,2,5,8,8,-9,4
7397644,0,0,2,1,1,6,2,2,1,2,1,2,1,3,3,3,2
7397919,0,0,2,1,2,5,2,2,1,1,1,2,1,4,8,3,2
7397920,0,0,2,1,1,6,2,2,1,2,1,2,1,9,4,3,4
7396990,0,0,1,1,1,6,1,2,1,2,1,2,5,9,2,-9,4
7397044,0,0,1,1,2,8,4,2,1,3,1,9,5,9,8,-9,4
7397114,0,0,6,1,1,2,1,2,1,1,1,2,1,9,8,3,4
7397674,0,0,3,1,1,2,1,2,1,2,1,2,1,5,4,2,3
7397684,0,0,1,1,1,6,1,2,1,3,1,2,5,5,3,-9,3
7397638,0,0,5,1,2,2,1,1,1,1,1,2,6,-9,-9,-9,2
7397672,0,0,1,1,2,6,4,2,1,2,1,1,8,6,11,-9,1
7397949,0,0,5,1,2,2,1,1,1,2,1,2,4,4,8,2,2
7397063,0,0,2,1,1,6,2,2,1,2,1,2,1,5,2,3,3
7397552,0,0,3,1,2,8,5,2,1,4,1,2,5,2,10,-9,1
7398204,0,0,1,1,1,6,1,2,1,3,1,2,1,3,2,3,2
7397947,0,0,3,1,1,5,4,2,1,2,1,2,1,5,3,3,3
7397948,0,0,3,1,2,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7397089,0,0,5,1,2,6,4,2,1,1,1,2,1,4,11,2,2
7397082,0,0,5,1,2,2,1,2,1,1,1,1,7,9,8,-9,4
7398185,0,0,2,1,1,3,2,2,1,2,1,1,1,2,2,3,1
7397071,0,0,1,1,1,6,5,2,1,2,1,2,5,9,9,-9,4
7397637,0,0,3,1,2,3,1,2,1,1,1,2,1,1,4,3,1
7397074,0,0,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7398228,0,0,3,1,2,3,1,2,1,1,1,1,9,6,11,-9,3
7397079,0,0,2,1,1,1,1,1,1,3,1,2,-9,-9,-9,-9,-9
7397078,0,0,2,1,1,4,2,2,1,2,1,2,1,8,3,3,4
7398175,0,0,1,1,1,6,4,2,1,2,1,2,1,5,3,3,3
7397896,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397130,0,0,5,1,2,3,1,2,1,1,1,2,7,-9,-9,-9,4
7397033,0,0,2,1,1,2,1,1,1,1,1,2,6,7,4,-9,2
7397958,0,0,2,1,1,5,2,2,1,3,1,2,8,5,5,-9,2
7397900,0,0,5,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7397149,0,0,5,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397955,0,0,2,1,1,2,1,2,1,2,1,9,1,5,3,3,3
7397097,0,0,2,1,1,5,2,2,1,1,1,2,2,9,8,2,4
7397952,0,0,2,1,2,4,2,2,1,2,1,1,1,9,10,2,4
7397083,0,0,4,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7397040,0,0,2,1,1,8,2,2,1,3,1,2,5,4,2,-9,2
7397277,0,0,2,1,2,7,2,2,1,3,1,2,5,7,4,-9,3
7397064,0,0,5,1,1,2,1,2,1,1,1,2,1,4,11,2,2
7397967,0,0,2,1,1,4,2,2,1,1,1,2,1,9,6,3,3
7397147,0,0,5,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7397101,0,0,2,1,1,6,2,2,1,5,1,2,8,8,8,-9,4
7397051,0,0,1,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7397086,0,0,2,1,1,7,2,2,1,2,1,2,5,9,2,-9,4
7397893,0,0,1,1,2,6,4,2,1,5,1,2,3,3,12,-9,2
7397894,0,0,1,1,2,8,5,2,1,4,1,2,5,9,8,-9,4
7397969,0,0,2,1,2,8,2,2,1,2,1,2,5,7,7,-9,3
7397959,0,0,5,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397127,0,0,5,1,2,2,1,2,1,1,1,2,1,9,5,2,4
7397091,0,0,2,1,1,6,2,2,1,1,1,2,1,7,6,3,2
7397953,0,0,1,1,2,5,1,2,1,2,1,2,1,9,5,3,4
7398218,0,0,2,1,2,4,2,2,1,1,1,2,1,1,2,3,1
7398202,0,0,5,1,2,3,1,2,1,2,1,2,7,9,5,-9,4
7397173,0,0,3,1,1,7,5,2,1,2,1,2,5,8,2,-9,4
7397390,0,0,2,1,1,6,2,2,1,1,1,1,1,1,3,4,2
7397280,0,0,2,1,1,2,1,1,1,1,1,2,6,-9,-9,-9,2
7397274,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397964,0,0,2,1,2,5,2,2,1,1,1,2,1,3,7,3,1
7397904,0,0,2,1,2,5,2,2,1,1,1,2,1,7,4,2,4
7397899,0,0,1,1,2,8,5,2,1,1,1,2,5,-9,-9,-9,4
7397262,0,0,2,1,2,3,2,2,2,1,1,2,1,6,11,2,4
7397263,0,0,1,1,2,8,5,2,1,2,1,2,5,9,11,-9,4
7397275,0,0,2,1,1,6,2,2,1,1,1,2,1,5,6,3,3
7397279,0,0,3,1,2,1,1,2,1,2,1,2,-9,-9,-9,-9,-9
7398179,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398063,0,0,2,1,1,4,2,2,1,1,1,1,1,8,6,4,3
7397936,0,0,2,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7398090,0,0,1,1,1,3,1,2,1,2,1,2,3,1,5,-9,2
7397276,0,0,2,1,1,7,2,2,1,1,1,2,5,5,3,-9,3
7398088,0,0,3,1,1,3,1,2,1,1,1,1,1,1,4,3,2
7397260,0,0,2,1,2,5,2,2,1,2,1,2,1,6,11,2,4
7398087,0,0,2,1,1,2,1,2,1,1,1,2,1,7,4,2,4
7398089,0,0,2,1,1,3,2,2,1,2,1,2,1,2,11,3,2
7398210,0,0,3,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7397273,0,0,1,1,2,3,1,2,1,1,1,2,1,6,10,3,3
7397211,0,0,5,1,1,2,1,2,1,1,1,1,1,7,4,2,4
7398177,0,0,5,1,1,1,1,2,1,2,1,1,-9,-9,-9,-9,-9
7398211,0,0,2,1,2,5,2,2,1,1,1,2,1,4,4,2,2
7397220,0,0,2,1,1,1,1,1,1,2,1,9,-9,-9,-9,-9,-9
7397151,0,0,5,1,2,4,4,2,1,1,1,1,3,8,2,-9,4
7397974,0,0,2,1,2,4,2,2,1,2,1,2,1,2,6,3,1
7397182,0,0,1,1,1,6,4,2,1,1,1,1,1,6,10,2,4
7397228,0,0,3,1,1,3,1,2,1,2,1,1,1,7,4,3,4
7397229,0,0,2,1,1,7,2,2,1,2,1,2,1,9,6,1,4
7397198,0,0,1,1,1,6,1,2,1,3,1,2,8,8,6,-9,3
7397162,0,0,2,1,1,8,2,2,1,3,1,2,5,9,2,-9,4
7398209,0,0,2,1,2,4,2,2,1,1,1,2,1,7,4,2,4
7398066,0,0,2,1,2,5,2,2,1,1,1,1,1,4,9,3,2
7397282,0,0,2,1,1,3,2,2,1,1,1,1,1,7,7,3,2
7398085,0,0,2,1,1,5,2,2,1,2,1,2,1,2,3,3,1
7398086,0,0,2,1,2,5,2,2,1,3,1,2,1,1,11,3,2
7397225,0,0,3,1,1,1,1,2,1,1,1,1,-9,-9,-9,-9,-9
7398217,0,0,2,1,2,4,2,2,1,1,1,2,9,4,7,-9,3
7397252,0,0,5,1,1,5,1,2,1,1,1,2,2,9,4,4,4
7398076,0,0,2,1,1,5,2,2,1,1,1,2,1,8,4,3,3
7397166,0,0,3,1,1,5,4,2,1,2,1,2,1,8,6,3,3
7397232,0,0,3,1,2,2,1,2,1,1,1,1,8,7,4,-9,4
7397199,0,0,1,1,2,8,5,2,1,4,1,2,5,-9,-9,-9,4
7397157,0,0,3,1,1,6,4,2,1,4,1,2,3,8,3,-9,3
7397402,0,0,1,1,2,8,1,2,2,2,3,8,5,2,11,-9,1
7397154,0,0,3,1,1,3,1,2,1,2,1,2,1,9,2,3,4
7398213,0,0,2,1,2,4,2,2,1,1,1,2,7,3,10,-9,1
7398214,0,0,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7397210,0,0,2,1,1,4,2,2,1,2,1,9,3,8,3,-9,4
7397979,0,0,2,1,2,7,2,2,1,1,1,2,5,4,7,-9,2
7398220,0,0,2,1,2,1,1,1,1,2,1,2,-9,-9,-9,-9,-9
7396826,0,0,2,1,1,5,2,2,1,3,1,2,1,2,2,3,1
7398161,0,0,2,1,1,8,2,2,1,2,1,2,5,3,9,-9,2
7397227,0,0,1,1,2,6,4,2,1,3,1,2,5,9,11,-9,4
7398068,0,0,2,1,2,4,2,2,1,1,1,1,2,6,11,3,3
7398069,0,0,2,1,1,3,1,2,1,1,1,9,1,2,10,3,1
7397268,0,0,2,1,2,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7397183,0,0,1,1,1,8,5,2,1,3,1,2,5,1,9,-9,2
7397287,0,0,1,1,2,6,5,2,1,2,1,2,5,4,10,-9,2
7397540,0,0,3,1,2,3,1,2,1,1,1,2,1,7,8,2,4
7398216,0,0,1,1,1,4,1,2,1,1,1,1,1,9,8,3,4
7397159,0,0,5,1,2,2,1,2,1,1,1,1,7,8,1,-9,4
7397247,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397194,0,0,2,1,2,8,2,2,1,3,1,2,5,2,10,-9,4
7398165,0,0,2,1,2,6,2,2,1,1,1,2,2,6,11,4,2
7398084,0,0,2,1,2,6,2,2,1,1,1,2,1,6,10,3,3
7398215,0,0,-9,2,2,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7397230,0,0,1,1,1,4,1,2,1,1,1,1,1,9,2,3,4
7398212,0,0,2,1,1,2,1,2,1,1,1,2,1,5,3,3,3
7398078,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397185,0,0,3,1,2,2,1,2,1,1,1,1,9,4,3,-9,3
7397167,0,0,2,1,1,5,2,2,1,2,1,2,1,5,4,3,3
7398188,0,0,2,1,2,1,1,1,1,2,1,9,-9,-9,-9,-9,-9
7397246,0,0,2,1,1,5,2,2,1,2,1,2,2,1,5,4,1
7398159,0,0,3,1,2,7,5,2,1,2,1,2,5,4,2,-9,3
7397218,0,0,5,1,2,8,5,2,1,2,1,2,5,8,2,-9,4
7397195,0,0,1,1,2,8,5,2,1,2,1,2,5,4,11,-9,2
7397226,0,0,2,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7398163,0,0,2,1,2,6,2,2,1,5,1,2,5,2,10,-9,1
7397165,0,0,1,1,2,8,5,2,1,3,1,2,5,2,11,-9,2
7397222,0,0,5,1,2,7,4,2,1,2,1,2,5,6,11,-9,4
7397208,0,0,5,1,2,6,5,2,1,3,1,1,1,1,4,3,2
7397209,0,0,2,1,1,6,2,2,1,2,1,2,1,5,3,3,3
7397600,0,0,5,1,2,4,4,2,1,2,1,1,1,7,7,4,2
7398208,0,0,3,1,2,3,1,2,1,2,1,2,1,2,11,3,2
7397567,0,0,2,1,2,7,2,2,1,1,1,9,1,9,6,4,4
7397236,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397207,0,0,3,1,1,2,1,2,1,1,1,1,1,9,4,4,3
7397285,0,0,2,1,2,6,2,2,1,1,1,2,5,4,7,-9,2
7397155,0,0,5,1,2,1,1,1,1,1,2,2,-9,-9,-9,-9,-9
7397253,0,0,1,1,2,4,1,2,1,2,1,2,1,3,9,3,2
7397245,0,0,3,1,1,6,4,2,1,1,1,1,9,1,4,-9,2
7397190,0,0,5,1,2,4,3,2,1,2,1,1,1,6,10,3,3
7397192,0,0,2,1,2,6,2,2,2,2,1,2,1,3,8,2,2
7397592,0,0,3,1,2,3,1,2,1,1,1,2,1,4,10,3,2
7397601,0,0,2,1,2,6,2,2,1,2,1,2,5,9,8,-9,3
7397575,0,0,3,1,2,3,1,2,1,1,1,2,1,2,2,3,1
7397593,0,0,2,1,1,5,2,2,1,2,1,2,1,8,8,3,4
7397591,0,0,2,1,1,6,2,2,1,3,1,2,1,3,10,1,2
7398162,0,0,1,1,2,8,5,2,1,3,1,2,5,9,2,-9,4
7397542,0,0,3,1,2,2,1,2,1,2,1,1,1,3,9,3,2
7397234,0,0,2,1,1,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7396983,0,0,2,1,2,5,2,2,1,2,1,2,1,7,4,1,4
7397256,0,0,2,1,1,7,2,2,1,1,1,2,5,2,10,-9,1
7397214,0,0,2,1,2,7,2,2,1,2,1,2,7,6,11,-9,3
7397605,0,0,2,1,2,2,1,2,1,1,1,2,1,4,9,3,2
7397568,0,0,3,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397170,0,0,2,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7398206,0,0,3,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
7396897,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397318,0,0,3,1,1,3,1,2,1,1,1,2,1,2,8,3,1
7397001,0,0,1,1,1,4,1,2,1,2,1,1,3,7,4,-9,4
7397030,0,0,1,1,2,8,5,2,1,4,1,9,5,9,10,-9,4
7397343,0,0,2,1,1,6,2,2,1,1,1,2,1,4,9,3,2
7397358,0,0,2,1,1,6,2,2,1,3,1,1,1,5,8,3,3
7396995,0,0,1,1,1,6,1,2,1,2,1,2,8,8,2,-9,3
7397346,0,0,2,1,2,2,1,1,1,1,1,2,4,6,12,1,2
7396954,0,0,5,1,1,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7397022,0,0,5,1,2,8,5,2,2,2,1,2,5,4,7,-9,2
7397538,0,0,2,1,1,2,1,2,1,1,1,2,3,7,4,-9,2
7396975,0,0,1,1,1,7,5,2,1,4,1,2,2,5,3,4,3
7397323,0,0,2,1,1,4,2,2,1,2,1,2,7,8,6,-9,4
7397513,0,0,2,1,2,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397336,0,0,2,1,2,4,2,2,1,1,1,2,1,1,2,3,1
7397321,0,0,1,1,2,8,5,2,1,4,1,2,5,3,3,-9,2
7397512,0,0,2,1,2,8,2,2,1,4,1,1,5,7,2,-9,2
7397345,0,0,2,1,1,6,2,2,1,1,1,2,2,8,3,4,4
7397352,0,0,2,1,1,7,2,2,1,1,1,2,5,5,2,-9,4
7397295,0,0,3,1,1,1,1,1,1,1,1,2,-9,-9,-9,-9,-9
7397289,0,0,1,1,2,6,4,2,1,3,1,2,8,9,12,-9,4
7397014,0,0,2,1,1,8,2,2,1,4,1,2,5,2,10,-9,1
7397356,0,0,2,1,2,2,1,1,2,4,1,2,6,-9,-9,-9,2
7397341,0,0,2,1,1,2,1,2,1,1,1,2,1,9,11,3,4
7397351,0,0,2,1,2,6,2,2,1,2,1,2,1,4,2,3,2
7397309,0,0,2,1,2,1,1,2,1,1,1,2,-9,-9,-9,-9,-9
7397305,0,0,2,1,1,8,2,2,1,3,1,2,5,9,2,-9,2
7397313,0,0,5,1,2,2,1,2,1,1,1,2,1,9,5,2,4
7397310,0,0,2,1,1,5,2,2,1,2,1,2,1,6,8,3,4
7397340,0,0,2,1,2,6,2,2,1,3,1,2,5,9,8,-9,3
7396969,0,0,5,1,2,1,1,1,1,1,1,9,-9,-9,-9,-9,-9
7397333,0,0,2,1,1,7,2,2,1,3,1,2,5,5,8,-9,3
7397328,0,0,3,1,2,1,1,1,1,2,1,1,-9,-9,-9,-9,-9
7397350,0,0,1,1,1,5,1,2,1,2,1,2,3,4,9,-9,2
7397300,0,0,5,1,2,2,1,1,1,1,1,1,6,-9,-9,-9,2
7397290,0,0,-9,2,1,2,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
7397339,0,0,2,1,1,4,4,2,1,2,1,9,2,8,8,3,4
7397539,0,0,1,1,2,8,5,2,1,2,1,2,5,7,4,-9,4
7397990,0,0,2,1,1,4,2,2,1,3,1,2,1,3,6,3,2
7398051,0,0,2,1,1,2,1,2,1,1,1,2,1,5,5,3,3
7397508,0,0,2,1,1,5,2,2,1,2,1,2,2,5,4,3,3
7397324,0,0,2,1,1,7,2,2,1,3,1,2,5,8,12,-9,3
7397292,0,0,3,1,2,5,4,2,1,1,1,2,1,7,4,2,4
7397299,0,0,2,1,2,2,1,1,1,2,1,2,4,6,11,1,2
7397334,0,0,2,1,1,3,2,2,1,1,1,2,1,9,4,2,4
7397498,0,0,5,1,2,3,3,2,1,2,1,2,1,6,11,2,4
